,name,jfactor,profile,ch,mass,quantile,sigma_v
3150,UMi,9.68,Einasto,b,100000,0.05,1.8322090209204212e-23
3151,UMi,9.68,Einasto,b,100000,0.32,3.015325796767718e-23
3152,UMi,9.68,Einasto,b,100000,0.5,3.760336826263349e-23
3153,UMi,9.68,Einasto,b,100000,0.68,4.662184760260144e-23
3154,UMi,9.68,Einasto,b,100000,0.95,7.122814024150453e-23
3155,UMi,9.68,Einasto,mu,70,0.05,1.3996939263807187e-24
3156,UMi,9.68,Einasto,mu,70,0.32,2.134932646140889e-24
3157,UMi,9.68,Einasto,mu,70,0.5,2.574568476076049e-24
3158,UMi,9.68,Einasto,mu,70,0.68,3.154766655516601e-24
3159,UMi,9.68,Einasto,mu,70,0.95,4.931049331312268e-24
3160,UMi,9.68,Einasto,mu,100,0.05,1.2536276681532468e-24
3161,UMi,9.68,Einasto,mu,100,0.32,1.907549845277686e-24
3162,UMi,9.68,Einasto,mu,100,0.5,2.297906991222456e-24
3163,UMi,9.68,Einasto,mu,100,0.68,2.8171025256560732e-24
3164,UMi,9.68,Einasto,mu,100,0.95,4.259762456893649e-24
3165,UMi,9.68,Einasto,mu,200,0.05,1.1814149117158936e-24
3166,UMi,9.68,Einasto,mu,200,0.32,1.8644913590382783e-24
3167,UMi,9.68,Einasto,mu,200,0.5,2.2669806280065398e-24
3168,UMi,9.68,Einasto,mu,200,0.68,2.788162706102957e-24
3169,UMi,9.68,Einasto,mu,200,0.95,4.2326295878049205e-24
3170,UMi,9.68,Einasto,mu,500,0.05,1.5724919897294952e-24
3171,UMi,9.68,Einasto,mu,500,0.32,2.4869515773297242e-24
3172,UMi,9.68,Einasto,mu,500,0.5,3.075809652641485e-24
3173,UMi,9.68,Einasto,mu,500,0.68,3.790846948824114e-24
3174,UMi,9.68,Einasto,mu,500,0.95,5.729415109890582e-24
3175,UMi,9.68,Einasto,mu,1000,0.05,2.078733897939448e-24
3176,UMi,9.68,Einasto,mu,1000,0.32,3.3070538808184153e-24
3177,UMi,9.68,Einasto,mu,1000,0.5,4.077273379465021e-24
3178,UMi,9.68,Einasto,mu,1000,0.68,5.076814259271383e-24
3179,UMi,9.68,Einasto,mu,1000,0.95,7.739571800247485e-24
3180,UMi,9.68,Einasto,mu,5000,0.05,5.252974795119727e-24
3181,UMi,9.68,Einasto,mu,5000,0.32,8.529157606913569e-24
3182,UMi,9.68,Einasto,mu,5000,0.5,1.0708253766519258e-23
3183,UMi,9.68,Einasto,mu,5000,0.68,1.3269955542888277e-23
3184,UMi,9.68,Einasto,mu,5000,0.95,2.011926481407842e-23
3185,UMi,9.68,Einasto,mu,10000,0.05,9.891044694174815e-24
3186,UMi,9.68,Einasto,mu,10000,0.32,1.640541479578163e-23
3187,UMi,9.68,Einasto,mu,10000,0.5,2.0588015376396536e-23
3188,UMi,9.68,Einasto,mu,10000,0.68,2.5681503893932086e-23
3189,UMi,9.68,Einasto,mu,10000,0.95,3.836968054873757e-23
3190,UMi,9.68,Einasto,mu,50000,0.05,6.823421488347352e-23
3191,UMi,9.68,Einasto,mu,50000,0.32,1.123298500379701e-22
3192,UMi,9.68,Einasto,mu,50000,0.5,1.4184277497055014e-22
3193,UMi,9.68,Einasto,mu,50000,0.68,1.7572788357628911e-22
3194,UMi,9.68,Einasto,mu,50000,0.95,2.6849101573287984e-22
3195,UMi,9.68,Einasto,mu,100000,0.05,1.918956948154287e-22
3196,UMi,9.68,Einasto,mu,100000,0.32,3.1815806952172e-22
3197,UMi,9.68,Einasto,mu,100000,0.5,3.991069114086917e-22
3198,UMi,9.68,Einasto,mu,100000,0.68,5.033969056392612e-22
3199,UMi,9.68,Einasto,mu,100000,0.95,7.992749025374993e-22
3200,UMi,9.68,Einasto,t,200,0.05,4.599320225673162e-24
3201,UMi,9.68,Einasto,t,200,0.32,7.002349162961969e-24
3202,UMi,9.68,Einasto,t,200,0.5,8.378014731644976e-24
3203,UMi,9.68,Einasto,t,200,0.68,1.0109605955860216e-23
3204,UMi,9.68,Einasto,t,200,0.95,1.6143574734341538e-23
3205,UMi,9.68,Einasto,t,500,0.05,1.8816721177945154e-24
3206,UMi,9.68,Einasto,t,500,0.32,2.804026877874593e-24
3207,UMi,9.68,Einasto,t,500,0.5,3.350010581031551e-24
3208,UMi,9.68,Einasto,t,500,0.68,4.020354596378488e-24
3209,UMi,9.68,Einasto,t,500,0.95,6.086937590870189e-24
3210,UMi,9.68,Einasto,t,1000,0.05,1.7787206119269475e-24
3211,UMi,9.68,Einasto,t,1000,0.32,2.7173093780530032e-24
3212,UMi,9.68,Einasto,t,1000,0.5,3.2372949222641707e-24
3213,UMi,9.68,Einasto,t,1000,0.68,3.9579855794965536e-24
3214,UMi,9.68,Einasto,t,1000,0.95,5.9448313241942926e-24
3215,UMi,9.68,Einasto,t,5000,0.05,2.944948150671494e-24
3216,UMi,9.68,Einasto,t,5000,0.32,4.586810144056205e-24
3217,UMi,9.68,Einasto,t,5000,0.5,5.5268105384451566e-24
3218,UMi,9.68,Einasto,t,5000,0.68,6.692830193149425e-24
3219,UMi,9.68,Einasto,t,5000,0.95,1.0486970357871028e-23
3220,UMi,9.68,Einasto,t,10000,0.05,4.210078971308903e-24
3221,UMi,9.68,Einasto,t,10000,0.32,6.591731008497992e-24
3222,UMi,9.68,Einasto,t,10000,0.5,7.98760015094728e-24
3223,UMi,9.68,Einasto,t,10000,0.68,9.710515419586204e-24
3224,UMi,9.68,Einasto,t,10000,0.95,1.5088342306520454e-23
3225,UMi,9.68,Einasto,t,50000,0.05,1.2012451033278541e-23
3226,UMi,9.68,Einasto,t,50000,0.32,1.9436484851181347e-23
3227,UMi,9.68,Einasto,t,50000,0.5,2.400280996767868e-23
3228,UMi,9.68,Einasto,t,50000,0.68,2.9846534567033016e-23
3229,UMi,9.68,Einasto,t,50000,0.95,4.570961328187943e-23
3230,UMi,9.68,Einasto,t,100000,0.05,2.0828613269250784e-23
3231,UMi,9.68,Einasto,t,100000,0.32,3.4063634495080456e-23
3232,UMi,9.68,Einasto,t,100000,0.5,4.2487472233449113e-23
3233,UMi,9.68,Einasto,t,100000,0.68,5.2536274552261154e-23
3234,UMi,9.68,Einasto,t,100000,0.95,8.110311945131326e-23
3235,UMi,9.68,Einasto,tau,70,0.05,4.629368668432473e-25
3236,UMi,9.68,Einasto,tau,70,0.32,7.072839558530909e-25
3237,UMi,9.68,Einasto,tau,70,0.5,8.50914799788533e-25
3238,UMi,9.68,Einasto,tau,70,0.68,1.046405880099202e-24
3239,UMi,9.68,Einasto,tau,70,0.95,1.6251546711207392e-24
3240,UMi,9.68,Einasto,tau,100,0.05,3.3247539177209216e-25
3241,UMi,9.68,Einasto,tau,100,0.32,4.974894230407997e-25
3242,UMi,9.68,Einasto,tau,100,0.5,5.941542121169881e-25
3243,UMi,9.68,Einasto,tau,100,0.68,7.296388720755053e-25
3244,UMi,9.68,Einasto,tau,100,0.95,1.137155859194378e-24
3245,UMi,9.68,Einasto,tau,200,0.05,2.85432440457244e-25
3246,UMi,9.68,Einasto,tau,200,0.32,4.303810771742003e-25
3247,UMi,9.68,Einasto,tau,200,0.5,5.12085018023732e-25
3248,UMi,9.68,Einasto,tau,200,0.68,6.287666291651071e-25
3249,UMi,9.68,Einasto,tau,200,0.95,9.492024017408556e-25
3250,UMi,9.68,Einasto,tau,500,0.05,3.4419493344130528e-25
3251,UMi,9.68,Einasto,tau,500,0.32,5.337047654261001e-25
3252,UMi,9.68,Einasto,tau,500,0.5,6.539941423409635e-25
3253,UMi,9.68,Einasto,tau,500,0.68,8.0096798406957735e-25
3254,UMi,9.68,Einasto,tau,500,0.95,1.2151361784693794e-24
3255,UMi,9.68,Einasto,tau,1000,0.05,4.732662294122611e-25
3256,UMi,9.68,Einasto,tau,1000,0.32,7.426255021917631e-25
3257,UMi,9.68,Einasto,tau,1000,0.5,9.066597591082654e-25
3258,UMi,9.68,Einasto,tau,1000,0.68,1.130494362096608e-24
3259,UMi,9.68,Einasto,tau,1000,0.95,1.7143120439379045e-24
3260,UMi,9.68,Einasto,tau,5000,0.05,1.2225237827936936e-24
3261,UMi,9.68,Einasto,tau,5000,0.32,1.9868248806600102e-24
3262,UMi,9.68,Einasto,tau,5000,0.5,2.4673115405040887e-24
3263,UMi,9.68,Einasto,tau,5000,0.68,3.059579125865625e-24
3264,UMi,9.68,Einasto,tau,5000,0.95,4.689747477274093e-24
3265,UMi,9.68,Einasto,tau,10000,0.05,2.1023849340498784e-24
3266,UMi,9.68,Einasto,tau,10000,0.32,3.4676967641836564e-24
3267,UMi,9.68,Einasto,tau,10000,0.5,4.305864936949092e-24
3268,UMi,9.68,Einasto,tau,10000,0.68,5.3786303036805005e-24
3269,UMi,9.68,Einasto,tau,10000,0.95,8.094655463429821e-24
3270,UMi,9.68,Einasto,tau,50000,0.05,1.2798770938097301e-23
3271,UMi,9.68,Einasto,tau,50000,0.32,2.148225849035284e-23
3272,UMi,9.68,Einasto,tau,50000,0.5,2.7270643691559783e-23
3273,UMi,9.68,Einasto,tau,50000,0.68,3.3672616851582735e-23
3274,UMi,9.68,Einasto,tau,50000,0.95,5.106441907874891e-23
3275,UMi,9.68,Einasto,tau,100000,0.05,3.549022145660219e-23
3276,UMi,9.68,Einasto,tau,100000,0.32,5.948083063935595e-23
3277,UMi,9.68,Einasto,tau,100000,0.5,7.429991011485743e-23
3278,UMi,9.68,Einasto,tau,100000,0.68,9.208255908504529e-23
