,name,profile,ch,mass,quantile,tau
2108,Wil1,Einasto,mu,50000,0.68,2.4804902832982317e+25
2109,Wil1,Einasto,mu,50000,0.95,3.79993483105266e+25
2110,Wil1,Einasto,mu,100000,0.05,1.031676754610397e+25
2111,Wil1,Einasto,mu,100000,0.32,1.3298200683538045e+25
2112,Wil1,Einasto,mu,100000,0.5,1.5184043219173933e+25
2113,Wil1,Einasto,mu,100000,0.68,1.787122113881588e+25
2114,Wil1,Einasto,mu,100000,0.95,2.646981805934644e+25
2115,Wil1,Einasto,tau,70,0.05,4.207332401400068e+24
2116,Wil1,Einasto,tau,70,0.32,5.233760691861508e+24
2117,Wil1,Einasto,tau,70,0.5,5.911150131675342e+24
2118,Wil1,Einasto,tau,70,0.68,7.065445136984853e+24
2119,Wil1,Einasto,tau,70,0.95,9.717647134371345e+24
2120,Wil1,Einasto,tau,100,0.05,7.951000929246158e+24
2121,Wil1,Einasto,tau,100,0.32,1.046490407405818e+25
2122,Wil1,Einasto,tau,100,0.5,1.1879923356877232e+25
2123,Wil1,Einasto,tau,100,0.68,1.4068444321237025e+25
2124,Wil1,Einasto,tau,100,0.95,2.0180689369391846e+25
2125,Wil1,Einasto,tau,200,0.05,1.900224187557367e+25
2126,Wil1,Einasto,tau,200,0.32,2.406630934581678e+25
2127,Wil1,Einasto,tau,200,0.5,2.760388427519987e+25
2128,Wil1,Einasto,tau,200,0.68,3.1904486923323246e+25
2129,Wil1,Einasto,tau,200,0.95,4.5761891716731834e+25
2130,Wil1,Einasto,tau,500,0.05,3.656496192010202e+25
2131,Wil1,Einasto,tau,500,0.32,4.622230131898748e+25
2132,Wil1,Einasto,tau,500,0.5,5.36490664054638e+25
2133,Wil1,Einasto,tau,500,0.68,6.218244511352217e+25
2134,Wil1,Einasto,tau,500,0.95,8.829086618920017e+25
2135,Wil1,Einasto,tau,1000,0.05,5.17739674116782e+25
2136,Wil1,Einasto,tau,1000,0.32,6.539006062220669e+25
2137,Wil1,Einasto,tau,1000,0.5,7.5935563711185985e+25
2138,Wil1,Einasto,tau,1000,0.68,8.512331539351863e+25
2139,Wil1,Einasto,tau,1000,0.95,1.200507761789747e+26
2140,Wil1,Einasto,tau,5000,0.05,9.08431837802356e+25
2141,Wil1,Einasto,tau,5000,0.32,1.1862852373195585e+26
2142,Wil1,Einasto,tau,5000,0.5,1.354068758323394e+26
2143,Wil1,Einasto,tau,5000,0.68,1.569852849527319e+26
2144,Wil1,Einasto,tau,5000,0.95,2.3226106599846175e+26
2145,Wil1,Einasto,tau,10000,0.05,1.0213522025145945e+26
2146,Wil1,Einasto,tau,10000,0.32,1.3503864992016196e+26
2147,Wil1,Einasto,tau,10000,0.5,1.5808757429272933e+26
2148,Wil1,Einasto,tau,10000,0.68,1.8735212759943138e+26
2149,Wil1,Einasto,tau,10000,0.95,2.707958236758575e+26
2150,Wil1,Einasto,tau,50000,0.05,7.5128823184046785e+25
2151,Wil1,Einasto,tau,50000,0.32,9.80943992710374e+25
2152,Wil1,Einasto,tau,50000,0.5,1.145506680044026e+26
2153,Wil1,Einasto,tau,50000,0.68,1.3434076405182563e+26
2154,Wil1,Einasto,tau,50000,0.95,1.9354523351829586e+26
2155,Wil1,Einasto,tau,100000,0.05,4.95631247025117e+25
2156,Wil1,Einasto,tau,100000,0.32,6.721233234526308e+25
2157,Wil1,Einasto,tau,100000,0.5,7.77287556434143e+25
2158,Wil1,Einasto,tau,100000,0.68,9.106055816724392e+25
2159,Wil1,Einasto,tau,100000,0.95,1.3126856253444737e+26
