,name,profile,ch,mass,quantile,tau
223,CBe,Einasto,mu,100000,0.68,1.7987260325915544e+26
224,CBe,Einasto,mu,100000,0.95,2.6022471192076048e+26
225,CBe,Einasto,tau,70,0.05,4.52161032155628e+25
226,CBe,Einasto,tau,70,0.32,5.413946837196407e+25
227,CBe,Einasto,tau,70,0.5,5.7562483719226245e+25
228,CBe,Einasto,tau,70,0.68,6.17798193902916e+25
229,CBe,Einasto,tau,70,0.95,7.55836108176776e+25
230,CBe,Einasto,tau,100,0.05,9.498951996113688e+25
231,CBe,Einasto,tau,100,0.32,1.0948783127857032e+26
232,CBe,Einasto,tau,100,0.5,1.161606154916219e+26
233,CBe,Einasto,tau,100,0.68,1.2546418953077097e+26
234,CBe,Einasto,tau,100,0.95,1.5312529718386423e+26
235,CBe,Einasto,tau,200,0.05,2.3365748610926016e+26
236,CBe,Einasto,tau,200,0.32,2.603845029428255e+26
237,CBe,Einasto,tau,200,0.5,2.8100137214996155e+26
238,CBe,Einasto,tau,200,0.68,3.043792704090306e+26
239,CBe,Einasto,tau,200,0.95,3.872625508749626e+26
240,CBe,Einasto,tau,500,0.05,3.963165836591361e+26
241,CBe,Einasto,tau,500,0.32,4.714326413432229e+26
242,CBe,Einasto,tau,500,0.5,5.053883440164665e+26
243,CBe,Einasto,tau,500,0.68,5.4862409511828516e+26
244,CBe,Einasto,tau,500,0.95,6.997084873734632e+26
245,CBe,Einasto,tau,1000,0.05,5.5813492434888525e+26
246,CBe,Einasto,tau,1000,0.32,6.558990136523118e+26
247,CBe,Einasto,tau,1000,0.5,7.194452011847908e+26
248,CBe,Einasto,tau,1000,0.68,7.972980488044543e+26
249,CBe,Einasto,tau,1000,0.95,1.0391313615202578e+27
250,CBe,Einasto,tau,5000,0.05,1.0344105423221038e+27
251,CBe,Einasto,tau,5000,0.32,1.295960534578327e+27
252,CBe,Einasto,tau,5000,0.5,1.4624803248899316e+27
253,CBe,Einasto,tau,5000,0.68,1.6494094267150204e+27
254,CBe,Einasto,tau,5000,0.95,2.4059789204203934e+27
255,CBe,Einasto,tau,10000,0.05,1.1762882986385285e+27
256,CBe,Einasto,tau,10000,0.32,1.4806254412196326e+27
257,CBe,Einasto,tau,10000,0.5,1.6905878348858483e+27
258,CBe,Einasto,tau,10000,0.68,1.9780455744470747e+27
259,CBe,Einasto,tau,10000,0.95,2.913626077992672e+27
260,CBe,Einasto,tau,50000,0.05,8.199815408635878e+26
261,CBe,Einasto,tau,50000,0.32,1.0418278547122093e+27
262,CBe,Einasto,tau,50000,0.5,1.2002422408866002e+27
263,CBe,Einasto,tau,50000,0.68,1.3852042716716584e+27
264,CBe,Einasto,tau,50000,0.95,2.055333972708404e+27
265,CBe,Einasto,tau,100000,0.05,5.64491968382126e+26
266,CBe,Einasto,tau,100000,0.32,6.978892104893535e+26
267,CBe,Einasto,tau,100000,0.5,7.916152651523714e+26
268,CBe,Einasto,tau,100000,0.68,9.132465463739068e+26
269,CBe,Einasto,tau,100000,0.95,1.3339102908702014e+27
