,name,profile,ch,mass,quantile,tau
88,CBe,Burkert,mu,100000,0.68,1.9804324608450268e+27
89,CBe,Burkert,mu,100000,0.95,2.880576382504441e+27
90,CBe,Burkert,tau,70,0.05,4.990080667337736e+26
91,CBe,Burkert,tau,70,0.32,5.892103248841045e+26
92,CBe,Burkert,tau,70,0.5,6.27044870154293e+26
93,CBe,Burkert,tau,70,0.68,6.664836140642135e+26
94,CBe,Burkert,tau,70,0.95,7.978782507579832e+26
95,CBe,Burkert,tau,100,0.05,1.0452795056198067e+27
96,CBe,Burkert,tau,100,0.32,1.2049288453974736e+27
97,CBe,Burkert,tau,100,0.5,1.2716574985921226e+27
98,CBe,Burkert,tau,100,0.68,1.3372262443667652e+27
99,CBe,Burkert,tau,100,0.95,1.545562350423694e+27
100,CBe,Burkert,tau,200,0.05,2.482823279838191e+27
101,CBe,Burkert,tau,200,0.32,2.837477236347692e+27
102,CBe,Burkert,tau,200,0.5,3.0378471510338274e+27
103,CBe,Burkert,tau,200,0.68,3.2791374594611954e+27
104,CBe,Burkert,tau,200,0.95,4.2182836774360854e+27
105,CBe,Burkert,tau,500,0.05,4.4332583900567035e+27
106,CBe,Burkert,tau,500,0.32,5.166824425577341e+27
107,CBe,Burkert,tau,500,0.5,5.606455602960503e+27
108,CBe,Burkert,tau,500,0.68,6.029249386744314e+27
109,CBe,Burkert,tau,500,0.95,7.772047245243171e+27
110,CBe,Burkert,tau,1000,0.05,5.939272589387469e+27
111,CBe,Burkert,tau,1000,0.32,7.315057842651029e+27
112,CBe,Burkert,tau,1000,0.5,8.035004186031521e+27
113,CBe,Burkert,tau,1000,0.68,8.836346051812812e+27
114,CBe,Burkert,tau,1000,0.95,1.1276260456853967e+28
115,CBe,Burkert,tau,5000,0.05,1.1557739288428055e+28
116,CBe,Burkert,tau,5000,0.32,1.4087071090041356e+28
117,CBe,Burkert,tau,5000,0.5,1.5914306310054465e+28
118,CBe,Burkert,tau,5000,0.68,1.830778103248213e+28
119,CBe,Burkert,tau,5000,0.95,2.631999966135424e+28
120,CBe,Burkert,tau,10000,0.05,1.3143453444636153e+28
121,CBe,Burkert,tau,10000,0.32,1.667142545739106e+28
122,CBe,Burkert,tau,10000,0.5,1.8959472110625644e+28
123,CBe,Burkert,tau,10000,0.68,2.2284687205913856e+28
124,CBe,Burkert,tau,10000,0.95,3.2757885322000016e+28
125,CBe,Burkert,tau,50000,0.05,8.854565078298343e+27
126,CBe,Burkert,tau,50000,0.32,1.1476515999576909e+28
127,CBe,Burkert,tau,50000,0.5,1.3128461763276214e+28
128,CBe,Burkert,tau,50000,0.68,1.534948359617973e+28
129,CBe,Burkert,tau,50000,0.95,2.396858654327477e+28
130,CBe,Burkert,tau,100000,0.05,6.035124715074492e+27
131,CBe,Burkert,tau,100000,0.32,7.84626713395477e+27
132,CBe,Burkert,tau,100000,0.5,9.057468361514653e+27
133,CBe,Burkert,tau,100000,0.68,1.0609255863687842e+28
134,CBe,Burkert,tau,100000,0.95,1.6121842542033881e+28
