,name,profile,ch,mass,quantile,tau
799,SgrII,Einasto,mu,200,0.95,1.0254997696065338e+24
800,SgrII,Einasto,mu,500,0.05,2.7901222612961795e+22
801,SgrII,Einasto,mu,500,0.32,2.8586627397293498e+23
802,SgrII,Einasto,mu,500,0.5,5.144013374268189e+23
803,SgrII,Einasto,mu,500,0.68,8.518105818508324e+23
804,SgrII,Einasto,mu,500,0.95,1.9102349234926608e+24
805,SgrII,Einasto,mu,1000,0.05,4.497821296146091e+22
806,SgrII,Einasto,mu,1000,0.32,4.6349793334625805e+23
807,SgrII,Einasto,mu,1000,0.5,8.76803870548996e+23
808,SgrII,Einasto,mu,1000,0.68,1.3654836987856528e+24
809,SgrII,Einasto,mu,1000,0.95,3.0329624156128345e+24
810,SgrII,Einasto,mu,5000,0.05,1.5883237317086657e+23
811,SgrII,Einasto,mu,5000,0.32,1.2092458949216895e+24
812,SgrII,Einasto,mu,5000,0.5,2.1792126594923613e+24
813,SgrII,Einasto,mu,5000,0.68,3.370577667072825e+24
814,SgrII,Einasto,mu,5000,0.95,7.268896166412756e+24
815,SgrII,Einasto,mu,10000,0.05,1.4247663487711033e+23
816,SgrII,Einasto,mu,10000,0.32,1.4079898716018377e+24
817,SgrII,Einasto,mu,10000,0.5,2.46459041270325e+24
818,SgrII,Einasto,mu,10000,0.68,3.973893928483418e+24
819,SgrII,Einasto,mu,10000,0.95,8.446400712396285e+24
820,SgrII,Einasto,mu,50000,0.05,1.4860196677409725e+23
821,SgrII,Einasto,mu,50000,0.32,1.2035210754184852e+24
822,SgrII,Einasto,mu,50000,0.5,2.101735309242106e+24
823,SgrII,Einasto,mu,50000,0.68,3.3066050096239626e+24
824,SgrII,Einasto,mu,50000,0.95,7.167661165717225e+24
825,SgrII,Einasto,mu,100000,0.05,1.5996551813999387e+23
826,SgrII,Einasto,mu,100000,0.32,8.664210329732529e+23
827,SgrII,Einasto,mu,100000,0.5,1.5755099330019842e+24
828,SgrII,Einasto,mu,100000,0.68,2.5097862929008413e+24
829,SgrII,Einasto,mu,100000,0.95,5.136888396943258e+24
830,SgrII,Einasto,tau,70,0.05,5.96245525117796e+21
831,SgrII,Einasto,tau,70,0.32,5.176133200899101e+22
832,SgrII,Einasto,tau,70,0.5,9.848384266199928e+22
833,SgrII,Einasto,tau,70,0.68,1.614408737386574e+23
834,SgrII,Einasto,tau,70,0.95,3.809544395728616e+23
835,SgrII,Einasto,tau,100,0.05,1.8347821341330448e+22
836,SgrII,Einasto,tau,100,0.32,1.5915152208580922e+23
837,SgrII,Einasto,tau,100,0.5,2.988683053991989e+23
838,SgrII,Einasto,tau,100,0.68,5.103425598291412e+23
839,SgrII,Einasto,tau,100,0.95,1.2014297151877716e+24
840,SgrII,Einasto,tau,200,0.05,6.844461234437861e+22
841,SgrII,Einasto,tau,200,0.32,5.972887127733116e+23
842,SgrII,Einasto,tau,200,0.5,1.047799706200351e+24
843,SgrII,Einasto,tau,200,0.68,1.765564610016913e+24
844,SgrII,Einasto,tau,200,0.95,4.004559122322568e+24
845,SgrII,Einasto,tau,500,0.05,1.2213901966131955e+23
846,SgrII,Einasto,tau,500,0.32,1.1766089439716022e+24
847,SgrII,Einasto,tau,500,0.5,2.2967806028472498e+24
848,SgrII,Einasto,tau,500,0.68,3.8296817528006147e+24
849,SgrII,Einasto,tau,500,0.95,8.19887582885696e+24
850,SgrII,Einasto,tau,1000,0.05,1.594269033120557e+23
851,SgrII,Einasto,tau,1000,0.32,1.8835871730704772e+24
852,SgrII,Einasto,tau,1000,0.5,3.516085108781115e+24
853,SgrII,Einasto,tau,1000,0.68,5.554123126206393e+24
854,SgrII,Einasto,tau,1000,0.95,1.2272128969994654e+25
855,SgrII,Einasto,tau,5000,0.05,5.282958266712889e+23
856,SgrII,Einasto,tau,5000,0.32,4.464838163366537e+24
857,SgrII,Einasto,tau,5000,0.5,8.623829877570248e+24
858,SgrII,Einasto,tau,5000,0.68,1.3534340001117195e+25
859,SgrII,Einasto,tau,5000,0.95,3.0328669933896402e+25
860,SgrII,Einasto,tau,10000,0.05,6.348403631758494e+23
861,SgrII,Einasto,tau,10000,0.32,6.919231983597104e+24
862,SgrII,Einasto,tau,10000,0.5,1.1509603490237603e+25
863,SgrII,Einasto,tau,10000,0.68,1.7465990358192656e+25
864,SgrII,Einasto,tau,10000,0.95,3.634113094742552e+25
865,SgrII,Einasto,tau,50000,0.05,7.636653990785638e+23
866,SgrII,Einasto,tau,50000,0.32,6.617446209325061e+24
867,SgrII,Einasto,tau,50000,0.5,1.1724192190436346e+25
868,SgrII,Einasto,tau,50000,0.68,1.8049351221140178e+25
869,SgrII,Einasto,tau,50000,0.95,3.8542014474705914e+25
870,SgrII,Einasto,tau,100000,0.05,5.260713479143775e+23
871,SgrII,Einasto,tau,100000,0.32,4.7869239344951024e+24
872,SgrII,Einasto,tau,100000,0.5,8.515288510547645e+24
873,SgrII,Einasto,tau,100000,0.68,1.3136482412304336e+25
874,SgrII,Einasto,tau,100000,0.95,2.900290131775646e+25
