,name,profile,ch,mass,quantile,tau
452,RetII,Einasto,mu,500,0.5,3.2614145525690773e+24
453,RetII,Einasto,mu,500,0.68,4.640028213883042e+24
454,RetII,Einasto,mu,500,0.95,9.204103741224988e+24
455,RetII,Einasto,mu,1000,0.05,9.384310009866129e+23
456,RetII,Einasto,mu,1000,0.32,3.8499091359809476e+24
457,RetII,Einasto,mu,1000,0.5,5.178392790671236e+24
458,RetII,Einasto,mu,1000,0.68,7.272785965472054e+24
459,RetII,Einasto,mu,1000,0.95,1.5008902065776917e+25
460,RetII,Einasto,mu,5000,0.05,1.6617339287862494e+24
461,RetII,Einasto,mu,5000,0.32,9.545154105017389e+24
462,RetII,Einasto,mu,5000,0.5,1.4379676996449015e+25
463,RetII,Einasto,mu,5000,0.68,2.0318454836761824e+25
464,RetII,Einasto,mu,5000,0.95,5.462986241164068e+25
465,RetII,Einasto,mu,10000,0.05,2.0464555135185407e+24
466,RetII,Einasto,mu,10000,0.32,1.0923063168904427e+25
467,RetII,Einasto,mu,10000,0.5,1.6766859464370093e+25
468,RetII,Einasto,mu,10000,0.68,2.4282247296088337e+25
469,RetII,Einasto,mu,10000,0.95,4.688491425751423e+25
470,RetII,Einasto,mu,50000,0.05,1.778341848960189e+24
471,RetII,Einasto,mu,50000,0.32,9.560515629334172e+24
472,RetII,Einasto,mu,50000,0.5,1.4132719357672725e+25
473,RetII,Einasto,mu,50000,0.68,1.8420591206774002e+25
474,RetII,Einasto,mu,50000,0.95,3.4799922437561965e+25
475,RetII,Einasto,mu,100000,0.05,1.3020835284037167e+24
476,RetII,Einasto,mu,100000,0.32,6.868732553241337e+24
477,RetII,Einasto,mu,100000,0.5,1.0344875898031828e+25
478,RetII,Einasto,mu,100000,0.68,1.328495616352229e+25
479,RetII,Einasto,mu,100000,0.95,2.4381912183116774e+25
480,RetII,Einasto,tau,70,0.05,1.215662482617815e+23
481,RetII,Einasto,tau,70,0.32,3.957637193443938e+23
482,RetII,Einasto,tau,70,0.5,6.167365453608466e+23
483,RetII,Einasto,tau,70,0.68,8.95192121023597e+23
484,RetII,Einasto,tau,70,0.95,1.7687414567170498e+24
485,RetII,Einasto,tau,100,0.05,4.270044097142748e+23
486,RetII,Einasto,tau,100,0.32,1.4182648529557015e+24
487,RetII,Einasto,tau,100,0.5,1.8924678717364465e+24
488,RetII,Einasto,tau,100,0.68,2.637592429677915e+24
489,RetII,Einasto,tau,100,0.95,5.513017229619613e+24
490,RetII,Einasto,tau,200,0.05,1.4525728103613286e+24
491,RetII,Einasto,tau,200,0.32,4.350389337157015e+24
492,RetII,Einasto,tau,200,0.5,6.45507136789948e+24
493,RetII,Einasto,tau,200,0.68,9.306928285010006e+24
494,RetII,Einasto,tau,200,0.95,1.8046832344758256e+25
495,RetII,Einasto,tau,500,0.05,2.2449484762028875e+24
496,RetII,Einasto,tau,500,0.32,8.891257559424198e+24
497,RetII,Einasto,tau,500,0.5,1.326294441976095e+25
498,RetII,Einasto,tau,500,0.68,1.9089570795606455e+25
499,RetII,Einasto,tau,500,0.95,3.622953681271019e+25
500,RetII,Einasto,tau,1000,0.05,3.986607016208898e+24
501,RetII,Einasto,tau,1000,0.32,1.3571616332668403e+25
502,RetII,Einasto,tau,1000,0.5,2.0114378373278404e+25
503,RetII,Einasto,tau,1000,0.68,2.9248552666714663e+25
504,RetII,Einasto,tau,1000,0.95,5.58612987913186e+25
505,RetII,Einasto,tau,5000,0.05,7.274411954117546e+24
506,RetII,Einasto,tau,5000,0.32,3.765028957772217e+25
507,RetII,Einasto,tau,5000,0.5,5.692685614959242e+25
508,RetII,Einasto,tau,5000,0.68,8.440151922036115e+25
509,RetII,Einasto,tau,5000,0.95,1.9815110729490565e+26
510,RetII,Einasto,tau,10000,0.05,8.918893324690764e+24
511,RetII,Einasto,tau,10000,0.32,4.845498017945225e+25
512,RetII,Einasto,tau,10000,0.5,7.242194458268944e+25
513,RetII,Einasto,tau,10000,0.68,1.0162934851494804e+26
514,RetII,Einasto,tau,10000,0.95,2.6473672773965375e+26
515,RetII,Einasto,tau,50000,0.05,1.0457010953037793e+25
516,RetII,Einasto,tau,50000,0.32,5.289748095160255e+25
517,RetII,Einasto,tau,50000,0.5,7.725807700844077e+25
518,RetII,Einasto,tau,50000,0.68,1.099244966806494e+26
519,RetII,Einasto,tau,50000,0.95,1.915339270026339e+26
520,RetII,Einasto,tau,100000,0.05,7.04661254534886e+24
521,RetII,Einasto,tau,100000,0.32,3.912279729390547e+25
522,RetII,Einasto,tau,100000,0.5,5.278127222227357e+25
523,RetII,Einasto,tau,100000,0.68,7.480520739162246e+25
524,RetII,Einasto,tau,100000,0.95,1.4066967323385086e+26
