,name,profile,ch,mass,quantile,tau
974,UMaII,Einasto,mu,200,0.95,9.407526828491978e+24
975,UMaII,Einasto,mu,500,0.05,2.2651168590007336e+24
976,UMaII,Einasto,mu,500,0.32,5.207195132886252e+24
977,UMaII,Einasto,mu,500,0.5,7.200785646642856e+24
978,UMaII,Einasto,mu,500,0.68,9.576257341605913e+24
979,UMaII,Einasto,mu,500,0.95,1.7181672662307148e+25
980,UMaII,Einasto,mu,1000,0.05,3.8998563985528737e+24
981,UMaII,Einasto,mu,1000,0.32,8.75569850297714e+24
982,UMaII,Einasto,mu,1000,0.5,1.202556434330838e+25
983,UMaII,Einasto,mu,1000,0.68,1.5626351115577646e+25
984,UMaII,Einasto,mu,1000,0.95,2.8147145409212384e+25
985,UMaII,Einasto,mu,5000,0.05,8.818588768797858e+24
986,UMaII,Einasto,mu,5000,0.32,2.004070905476337e+25
987,UMaII,Einasto,mu,5000,0.5,2.8018231192060804e+25
988,UMaII,Einasto,mu,5000,0.68,3.59734793924752e+25
989,UMaII,Einasto,mu,5000,0.95,6.5553372716984416e+25
990,UMaII,Einasto,mu,10000,0.05,9.853327524439512e+24
991,UMaII,Einasto,mu,10000,0.32,2.058237995517685e+25
992,UMaII,Einasto,mu,10000,0.5,2.912717707077525e+25
993,UMaII,Einasto,mu,10000,0.68,3.829982179378302e+25
994,UMaII,Einasto,mu,10000,0.95,6.804371433205149e+25
995,UMaII,Einasto,mu,50000,0.05,6.41463957455882e+24
996,UMaII,Einasto,mu,50000,0.32,1.5536853469875367e+25
997,UMaII,Einasto,mu,50000,0.5,2.1569104913701056e+25
998,UMaII,Einasto,mu,50000,0.68,2.7988318186189834e+25
999,UMaII,Einasto,mu,50000,0.95,5.222369801473503e+25
1000,UMaII,Einasto,mu,100000,0.05,4.532464466591291e+24
1001,UMaII,Einasto,mu,100000,0.32,1.070276656904943e+25
1002,UMaII,Einasto,mu,100000,0.5,1.4812376960302543e+25
1003,UMaII,Einasto,mu,100000,0.68,1.975589283230593e+25
1004,UMaII,Einasto,mu,100000,0.95,3.5330818486322837e+25
1005,UMaII,Einasto,tau,70,0.05,7.211083878589481e+23
1006,UMaII,Einasto,tau,70,0.32,1.9443651411185804e+24
1007,UMaII,Einasto,tau,70,0.5,2.679770385994893e+24
1008,UMaII,Einasto,tau,70,0.68,3.582276766051948e+24
1009,UMaII,Einasto,tau,70,0.95,6.180749581610118e+24
1010,UMaII,Einasto,tau,100,0.05,1.310562746101315e+24
1011,UMaII,Einasto,tau,100,0.32,3.674980743914652e+24
1012,UMaII,Einasto,tau,100,0.5,4.952878381456822e+24
1013,UMaII,Einasto,tau,100,0.68,6.322343352272089e+24
1014,UMaII,Einasto,tau,100,0.95,1.1377371040475173e+25
1015,UMaII,Einasto,tau,200,0.05,3.4637114689553445e+24
1016,UMaII,Einasto,tau,200,0.32,1.022779671600905e+25
1017,UMaII,Einasto,tau,200,0.5,1.37074971581304e+25
1018,UMaII,Einasto,tau,200,0.68,1.8076703002058371e+25
1019,UMaII,Einasto,tau,200,0.95,3.2916649102255337e+25
1020,UMaII,Einasto,tau,500,0.05,8.25140877278838e+24
1021,UMaII,Einasto,tau,500,0.32,2.230552450671287e+25
1022,UMaII,Einasto,tau,500,0.5,3.0237447826609924e+25
1023,UMaII,Einasto,tau,500,0.68,3.966075180564266e+25
1024,UMaII,Einasto,tau,500,0.95,7.416800719672339e+25
1025,UMaII,Einasto,tau,1000,0.05,1.587093233982932e+25
1026,UMaII,Einasto,tau,1000,0.32,3.4679850869884987e+25
1027,UMaII,Einasto,tau,1000,0.5,4.586098886365596e+25
1028,UMaII,Einasto,tau,1000,0.68,5.881628867971988e+25
1029,UMaII,Einasto,tau,1000,0.95,1.0519207056441494e+26
1030,UMaII,Einasto,tau,5000,0.05,4.169074903647627e+25
1031,UMaII,Einasto,tau,5000,0.32,8.627998146549698e+25
1032,UMaII,Einasto,tau,5000,0.5,1.1659976432011346e+26
1033,UMaII,Einasto,tau,5000,0.68,1.5172905996013427e+26
1034,UMaII,Einasto,tau,5000,0.95,2.704522644516638e+26
1035,UMaII,Einasto,tau,10000,0.05,3.8327175991442916e+25
1036,UMaII,Einasto,tau,10000,0.32,9.875400566443378e+25
1037,UMaII,Einasto,tau,10000,0.5,1.3514238501909487e+26
1038,UMaII,Einasto,tau,10000,0.68,1.8212085036192146e+26
1039,UMaII,Einasto,tau,10000,0.95,3.274718530773907e+26
1040,UMaII,Einasto,tau,50000,0.05,3.4347899883605194e+25
1041,UMaII,Einasto,tau,50000,0.32,8.446504905203041e+25
1042,UMaII,Einasto,tau,50000,0.5,1.154369591426389e+26
1043,UMaII,Einasto,tau,50000,0.68,1.5371534861943308e+26
1044,UMaII,Einasto,tau,50000,0.95,2.8661173615849015e+26
1045,UMaII,Einasto,tau,100000,0.05,2.6639157305268135e+25
1046,UMaII,Einasto,tau,100000,0.32,6.3007705483996035e+25
1047,UMaII,Einasto,tau,100000,0.5,8.6152522781947e+25
1048,UMaII,Einasto,tau,100000,0.68,1.1260299867675562e+26
1049,UMaII,Einasto,tau,100000,0.95,2.0947795209835757e+26
