,name,jfactor,profile,ch,mass,quantile,sigma_v
3591,Wil1,1.8196470756555263,Einasto,Z,5000,0.32,1.9192416471882664e-24
3592,Wil1,1.8196470756555263,Einasto,Z,5000,0.5,2.377145431184746e-24
3593,Wil1,1.8196470756555263,Einasto,Z,5000,0.68,2.93725039886e-24
3594,Wil1,1.8196470756555263,Einasto,Z,5000,0.95,4.5036523354474526e-24
3595,Wil1,1.8196470756555263,Einasto,Z,10000,0.05,1.6883820326945106e-24
3596,Wil1,1.8196470756555263,Einasto,Z,10000,0.32,2.727238146574564e-24
3597,Wil1,1.8196470756555263,Einasto,Z,10000,0.5,3.4066197390725835e-24
3598,Wil1,1.8196470756555263,Einasto,Z,10000,0.68,4.229442802690942e-24
3599,Wil1,1.8196470756555263,Einasto,Z,10000,0.95,6.4512816711682e-24
3600,Wil1,1.8196470756555263,Einasto,Z,50000,0.05,5.0595584700471005e-24
3601,Wil1,1.8196470756555263,Einasto,Z,50000,0.32,8.433343770452114e-24
3602,Wil1,1.8196470756555263,Einasto,Z,50000,0.5,1.0492420263577793e-23
3603,Wil1,1.8196470756555263,Einasto,Z,50000,0.68,1.3209374843611149e-23
3604,Wil1,1.8196470756555263,Einasto,Z,50000,0.95,2.0598275423334496e-23
3605,Wil1,1.8196470756555263,Einasto,Z,100000,0.05,9.633297633374877e-24
3606,Wil1,1.8196470756555263,Einasto,Z,100000,0.32,1.5863069968211534e-23
3607,Wil1,1.8196470756555263,Einasto,Z,100000,0.5,1.9743670107385746e-23
3608,Wil1,1.8196470756555263,Einasto,Z,100000,0.68,2.4543708120186478e-23
3609,Wil1,1.8196470756555263,Einasto,Z,100000,0.95,3.892700066185905e-23
3610,Wil1,1.8196470756555263,Einasto,b,70,0.05,8.075482867284988e-24
3611,Wil1,1.8196470756555263,Einasto,b,70,0.32,1.3014248794519757e-23
3612,Wil1,1.8196470756555263,Einasto,b,70,0.5,1.5858798168558537e-23
3613,Wil1,1.8196470756555263,Einasto,b,70,0.68,1.9128639659864705e-23
