,name,profile,ch,mass,quantile,tau
1433,UMaII,Burkert,mu,50000,0.68,6.883809199683562e+25
1434,UMaII,Burkert,mu,50000,0.95,1.0784720764586695e+26
1435,UMaII,Burkert,mu,100000,0.05,2.857455803725876e+25
1436,UMaII,Burkert,mu,100000,0.32,3.6284235555025836e+25
1437,UMaII,Burkert,mu,100000,0.5,4.177681117743669e+25
1438,UMaII,Burkert,mu,100000,0.68,4.876054475358184e+25
1439,UMaII,Burkert,mu,100000,0.95,7.360744377284705e+25
1440,UMaII,Burkert,tau,70,0.05,9.5162267438172e+24
1441,UMaII,Burkert,tau,70,0.32,1.1443849745561632e+25
1442,UMaII,Burkert,tau,70,0.5,1.2455571026093178e+25
1443,UMaII,Burkert,tau,70,0.68,1.3511058247212206e+25
1444,UMaII,Burkert,tau,70,0.95,1.808057111843378e+25
1445,UMaII,Burkert,tau,100,0.05,2.0287263899012903e+25
1446,UMaII,Burkert,tau,100,0.32,2.3238161110745823e+25
1447,UMaII,Burkert,tau,100,0.5,2.497570764860121e+25
1448,UMaII,Burkert,tau,100,0.68,2.69575443148138e+25
1449,UMaII,Burkert,tau,100,0.95,3.303937591475372e+25
1450,UMaII,Burkert,tau,200,0.05,4.77019948911187e+25
1451,UMaII,Burkert,tau,200,0.32,5.457421243263885e+25
1452,UMaII,Burkert,tau,200,0.5,5.925537735073714e+25
1453,UMaII,Burkert,tau,200,0.68,6.60410572431391e+25
1454,UMaII,Burkert,tau,200,0.95,8.48395694408692e+25
1455,UMaII,Burkert,tau,500,0.05,8.765608905009481e+25
1456,UMaII,Burkert,tau,500,0.32,1.0704193826922153e+26
1457,UMaII,Burkert,tau,500,0.5,1.1547882370246561e+26
1458,UMaII,Burkert,tau,500,0.68,1.3068055933886236e+26
1459,UMaII,Burkert,tau,500,0.95,1.6527661138856076e+26
1460,UMaII,Burkert,tau,1000,0.05,1.1992854919351362e+26
1461,UMaII,Burkert,tau,1000,0.32,1.5171980696805806e+26
1462,UMaII,Burkert,tau,1000,0.5,1.696153408259537e+26
1463,UMaII,Burkert,tau,1000,0.68,1.8702365159131836e+26
1464,UMaII,Burkert,tau,1000,0.95,2.5078474580940956e+26
1465,UMaII,Burkert,tau,5000,0.05,2.2249128773542692e+26
1466,UMaII,Burkert,tau,5000,0.32,2.8785784391036293e+26
1467,UMaII,Burkert,tau,5000,0.5,3.230949126175412e+26
1468,UMaII,Burkert,tau,5000,0.68,3.721829224884883e+26
1469,UMaII,Burkert,tau,5000,0.95,5.204580215759335e+26
1470,UMaII,Burkert,tau,10000,0.05,2.5243772206092594e+26
1471,UMaII,Burkert,tau,10000,0.32,3.303899596511793e+26
1472,UMaII,Burkert,tau,10000,0.5,3.6495817230953755e+26
1473,UMaII,Burkert,tau,10000,0.68,4.312356086780381e+26
1474,UMaII,Burkert,tau,10000,0.95,6.458814303600544e+26
1475,UMaII,Burkert,tau,50000,0.05,2.0416688501879764e+26
1476,UMaII,Burkert,tau,50000,0.32,2.682047847751406e+26
1477,UMaII,Burkert,tau,50000,0.5,3.174449098298096e+26
1478,UMaII,Burkert,tau,50000,0.68,3.655610777165352e+26
1479,UMaII,Burkert,tau,50000,0.95,5.697982795294802e+26
1480,UMaII,Burkert,tau,100000,0.05,1.570402689752182e+26
1481,UMaII,Burkert,tau,100000,0.32,2.0124248043150996e+26
1482,UMaII,Burkert,tau,100000,0.5,2.3173597321502337e+26
1483,UMaII,Burkert,tau,100000,0.68,2.661904699271457e+26
1484,UMaII,Burkert,tau,100000,0.95,4.008040275997521e+26
