,name,profile,ch,mass,quantile,tau
763,RetII,Einasto,mu,100000,0.68,9.133412126225593e+25
764,RetII,Einasto,mu,100000,0.95,1.3346914127117284e+26
765,RetII,Einasto,tau,70,0.05,5.076910106553411e+24
766,RetII,Einasto,tau,70,0.32,6.219057745343226e+24
767,RetII,Einasto,tau,70,0.5,7.066611050194484e+24
768,RetII,Einasto,tau,70,0.68,7.98968593814346e+24
769,RetII,Einasto,tau,70,0.95,1.0406409486658455e+25
770,RetII,Einasto,tau,100,0.05,1.7072316741341457e+25
771,RetII,Einasto,tau,100,0.32,2.0251821943128034e+25
772,RetII,Einasto,tau,100,0.5,2.20437769229565e+25
773,RetII,Einasto,tau,100,0.68,2.48415863811634e+25
774,RetII,Einasto,tau,100,0.95,3.2836350684121864e+25
775,RetII,Einasto,tau,200,0.05,5.558380852008032e+25
776,RetII,Einasto,tau,200,0.32,6.716821500836542e+25
777,RetII,Einasto,tau,200,0.5,7.423770045244954e+25
778,RetII,Einasto,tau,200,0.68,8.22547121693981e+25
779,RetII,Einasto,tau,200,0.95,1.1287941514777282e+26
780,RetII,Einasto,tau,500,0.05,1.0387506517395914e+26
781,RetII,Einasto,tau,500,0.32,1.2829310582233488e+26
782,RetII,Einasto,tau,500,0.5,1.4231062065898824e+26
783,RetII,Einasto,tau,500,0.68,1.6031466144512835e+26
784,RetII,Einasto,tau,500,0.95,2.185690905626263e+26
785,RetII,Einasto,tau,1000,0.05,1.4748566280710683e+26
786,RetII,Einasto,tau,1000,0.32,1.8238632480890644e+26
787,RetII,Einasto,tau,1000,0.5,2.0461154158852243e+26
788,RetII,Einasto,tau,1000,0.68,2.308523205233391e+26
789,RetII,Einasto,tau,1000,0.95,3.220141933511847e+26
790,RetII,Einasto,tau,5000,0.05,3.2946574792142336e+26
791,RetII,Einasto,tau,5000,0.32,4.148094024345999e+26
792,RetII,Einasto,tau,5000,0.5,4.7926625343046036e+26
793,RetII,Einasto,tau,5000,0.68,5.562336012758529e+26
794,RetII,Einasto,tau,5000,0.95,7.70896315173555e+26
795,RetII,Einasto,tau,10000,0.05,3.801266627097901e+26
796,RetII,Einasto,tau,10000,0.32,4.851300854973954e+26
797,RetII,Einasto,tau,10000,0.5,5.468985580707324e+26
798,RetII,Einasto,tau,10000,0.68,6.467074206365299e+26
799,RetII,Einasto,tau,10000,0.95,9.153180725898661e+26
800,RetII,Einasto,tau,50000,0.05,3.7819942362893896e+26
801,RetII,Einasto,tau,50000,0.32,4.890825295071045e+26
802,RetII,Einasto,tau,50000,0.5,5.503665149937022e+26
803,RetII,Einasto,tau,50000,0.68,6.344889515100917e+26
804,RetII,Einasto,tau,50000,0.95,9.0574411757249e+26
805,RetII,Einasto,tau,100000,0.05,2.890431376557398e+26
806,RetII,Einasto,tau,100000,0.32,3.688046163585434e+26
807,RetII,Einasto,tau,100000,0.5,4.1752054914439155e+26
808,RetII,Einasto,tau,100000,0.68,4.911420330994168e+26
809,RetII,Einasto,tau,100000,0.95,7.200082923599413e+26
