,name,profile,ch,mass,quantile,tau
1705,UMi,Burkert,mu,100000,0.05,2.3082723267679924e+26
1706,UMi,Burkert,mu,100000,0.32,2.9111614876512212e+26
1707,UMi,Burkert,mu,100000,0.5,3.341849014029999e+26
1708,UMi,Burkert,mu,100000,0.68,4.009204217861344e+26
1709,UMi,Burkert,mu,100000,0.95,5.7096083921028144e+26
1710,UMi,Burkert,tau,70,0.05,7.558136887484898e+25
1711,UMi,Burkert,tau,70,0.32,8.985557170580825e+25
1712,UMi,Burkert,tau,70,0.5,9.49882808545618e+25
1713,UMi,Burkert,tau,70,0.68,1.0212775293187566e+26
1714,UMi,Burkert,tau,70,0.95,1.2582996208311849e+26
1715,UMi,Burkert,tau,100,0.05,1.5114032818322003e+26
1716,UMi,Burkert,tau,100,0.32,1.7698806699114157e+26
1717,UMi,Burkert,tau,100,0.5,1.887572721804153e+26
1718,UMi,Burkert,tau,100,0.68,2.019853314372196e+26
1719,UMi,Burkert,tau,100,0.95,2.3459787475983085e+26
1720,UMi,Burkert,tau,200,0.05,3.714324601603135e+26
1721,UMi,Burkert,tau,200,0.32,4.294862065863885e+26
1722,UMi,Burkert,tau,200,0.5,4.5978442209333054e+26
1723,UMi,Burkert,tau,200,0.68,4.9605770254054426e+26
1724,UMi,Burkert,tau,200,0.95,6.249184085530445e+26
1725,UMi,Burkert,tau,500,0.05,6.980821336899467e+26
1726,UMi,Burkert,tau,500,0.32,8.242241330214445e+26
1727,UMi,Burkert,tau,500,0.5,9.000922658083159e+26
1728,UMi,Burkert,tau,500,0.68,9.804317546758857e+26
1729,UMi,Burkert,tau,500,0.95,1.257787163570934e+27
1730,UMi,Burkert,tau,1000,0.05,9.643705992089059e+26
1731,UMi,Burkert,tau,1000,0.32,1.2013321053811887e+27
1732,UMi,Burkert,tau,1000,0.5,1.3158527590281977e+27
1733,UMi,Burkert,tau,1000,0.68,1.4520408996956405e+27
1734,UMi,Burkert,tau,1000,0.95,1.884696092678658e+27
1735,UMi,Burkert,tau,5000,0.05,1.8056828420127618e+27
1736,UMi,Burkert,tau,5000,0.32,2.260098357741339e+27
1737,UMi,Burkert,tau,5000,0.5,2.5342847466196626e+27
1738,UMi,Burkert,tau,5000,0.68,2.9650461620859346e+27
1739,UMi,Burkert,tau,5000,0.95,4.2370774763759615e+27
1740,UMi,Burkert,tau,10000,0.05,2.1156817269399073e+27
1741,UMi,Burkert,tau,10000,0.32,2.594274861317011e+27
1742,UMi,Burkert,tau,10000,0.5,2.979646441542491e+27
1743,UMi,Burkert,tau,10000,0.68,3.5584280647726445e+27
1744,UMi,Burkert,tau,10000,0.95,5.475810667886821e+27
1745,UMi,Burkert,tau,50000,0.05,1.653848249977666e+27
1746,UMi,Burkert,tau,50000,0.32,2.1485969034637562e+27
1747,UMi,Burkert,tau,50000,0.5,2.45556283486464e+27
1748,UMi,Burkert,tau,50000,0.68,2.910193105607072e+27
1749,UMi,Burkert,tau,50000,0.95,4.3678200004418147e+27
1750,UMi,Burkert,tau,100000,0.05,1.232630024036071e+27
1751,UMi,Burkert,tau,100000,0.32,1.5553981582787574e+27
1752,UMi,Burkert,tau,100000,0.5,1.831051615814473e+27
1753,UMi,Burkert,tau,100000,0.68,2.1053150343268504e+27
1754,UMi,Burkert,tau,100000,0.95,3.1754297258255804e+27
