,name,profile,ch,mass,quantile,tau
1163,SgrII,Burkert,mu,50000,0.68,1.3714885571184908e+26
1164,SgrII,Burkert,mu,50000,0.95,2.0079053474282184e+26
1165,SgrII,Burkert,mu,100000,0.05,5.904351995503799e+25
1166,SgrII,Burkert,mu,100000,0.32,7.462397762108878e+25
1167,SgrII,Burkert,mu,100000,0.5,8.584518700946868e+25
1168,SgrII,Burkert,mu,100000,0.68,9.835896304952572e+25
1169,SgrII,Burkert,mu,100000,0.95,1.4599223352484886e+26
1170,SgrII,Burkert,tau,70,0.05,5.769765733290654e+24
1171,SgrII,Burkert,tau,70,0.32,6.852622944838239e+24
1172,SgrII,Burkert,tau,70,0.5,7.808026360927478e+24
1173,SgrII,Burkert,tau,70,0.68,8.989677931252121e+24
1174,SgrII,Burkert,tau,70,0.95,1.1849118274358654e+25
1175,SgrII,Burkert,tau,100,0.05,1.89678329082809e+25
1176,SgrII,Burkert,tau,100,0.32,2.2032107115551377e+25
1177,SgrII,Burkert,tau,100,0.5,2.3849025363805617e+25
1178,SgrII,Burkert,tau,100,0.68,2.695858394510709e+25
1179,SgrII,Burkert,tau,100,0.95,3.573440044331737e+25
1180,SgrII,Burkert,tau,200,0.05,6.038610982907088e+25
1181,SgrII,Burkert,tau,200,0.32,7.258912382037352e+25
1182,SgrII,Burkert,tau,200,0.5,8.098959311736078e+25
1183,SgrII,Burkert,tau,200,0.68,9.193367878241281e+25
1184,SgrII,Burkert,tau,200,0.95,1.2598705464266849e+26
1185,SgrII,Burkert,tau,500,0.05,1.1134517035962396e+26
1186,SgrII,Burkert,tau,500,0.32,1.3987619989660334e+26
1187,SgrII,Burkert,tau,500,0.5,1.5639248232103343e+26
1188,SgrII,Burkert,tau,500,0.68,1.7744152534171444e+26
1189,SgrII,Burkert,tau,500,0.95,2.361906426687179e+26
1190,SgrII,Burkert,tau,1000,0.05,1.6030227264201482e+26
1191,SgrII,Burkert,tau,1000,0.32,2.016930382102983e+26
1192,SgrII,Burkert,tau,1000,0.5,2.2004009540457216e+26
1193,SgrII,Burkert,tau,1000,0.68,2.5574153274274797e+26
1194,SgrII,Burkert,tau,1000,0.95,3.465388046048391e+26
1195,SgrII,Burkert,tau,5000,0.05,3.5918696147527885e+26
1196,SgrII,Burkert,tau,5000,0.32,4.4153422387046085e+26
1197,SgrII,Burkert,tau,5000,0.5,5.125459178457063e+26
1198,SgrII,Burkert,tau,5000,0.68,5.845724181960094e+26
1199,SgrII,Burkert,tau,5000,0.95,8.357456140895946e+26
1200,SgrII,Burkert,tau,10000,0.05,4.1043361271750646e+26
1201,SgrII,Burkert,tau,10000,0.32,5.235903657755012e+26
1202,SgrII,Burkert,tau,10000,0.5,5.901861276852381e+26
1203,SgrII,Burkert,tau,10000,0.68,7.013959017392688e+26
1204,SgrII,Burkert,tau,10000,0.95,9.528090264514124e+26
1205,SgrII,Burkert,tau,50000,0.05,4.0406707341891054e+26
1206,SgrII,Burkert,tau,50000,0.32,5.108112496568853e+26
1207,SgrII,Burkert,tau,50000,0.5,5.742353776153312e+26
1208,SgrII,Burkert,tau,50000,0.68,6.763656593492785e+26
1209,SgrII,Burkert,tau,50000,0.95,9.86360352944227e+26
1210,SgrII,Burkert,tau,100000,0.05,2.8654437465201723e+26
1211,SgrII,Burkert,tau,100000,0.32,3.736017549969655e+26
1212,SgrII,Burkert,tau,100000,0.5,4.40585064136857e+26
1213,SgrII,Burkert,tau,100000,0.68,5.148150238184188e+26
1214,SgrII,Burkert,tau,100000,0.95,7.944433226777501e+26
