,name,profile,ch,mass,quantile,tau
628,RetII,Burkert,mu,100000,0.68,2.3714491214166285e+27
629,RetII,Burkert,mu,100000,0.95,3.469734654985787e+27
630,RetII,Burkert,tau,70,0.05,1.3452176653389926e+26
631,RetII,Burkert,tau,70,0.32,1.6775575542967082e+26
632,RetII,Burkert,tau,70,0.5,1.854026088975349e+26
633,RetII,Burkert,tau,70,0.68,2.0797900033965574e+26
634,RetII,Burkert,tau,70,0.95,2.8683459379605714e+26
635,RetII,Burkert,tau,100,0.05,4.5970772154396146e+26
636,RetII,Burkert,tau,100,0.32,5.3378502355303344e+26
637,RetII,Burkert,tau,100,0.5,5.8122258049868145e+26
638,RetII,Burkert,tau,100,0.68,6.531984286294146e+26
639,RetII,Burkert,tau,100,0.95,8.379889473369315e+26
640,RetII,Burkert,tau,200,0.05,1.4980313409871893e+27
641,RetII,Burkert,tau,200,0.32,1.8040847843579472e+27
642,RetII,Burkert,tau,200,0.5,1.961451290918921e+27
643,RetII,Burkert,tau,200,0.68,2.1627078018946202e+27
644,RetII,Burkert,tau,200,0.95,2.9381832400046707e+27
645,RetII,Burkert,tau,500,0.05,2.85396022598718e+27
646,RetII,Burkert,tau,500,0.32,3.481359032005725e+27
647,RetII,Burkert,tau,500,0.5,3.8025819641170323e+27
648,RetII,Burkert,tau,500,0.68,4.2139111529089306e+27
649,RetII,Burkert,tau,500,0.95,5.608894180141938e+27
650,RetII,Burkert,tau,1000,0.05,3.9771917822223746e+27
651,RetII,Burkert,tau,1000,0.32,4.887592819850403e+27
652,RetII,Burkert,tau,1000,0.5,5.510815131893716e+27
653,RetII,Burkert,tau,1000,0.68,6.168596975953981e+27
654,RetII,Burkert,tau,1000,0.95,8.21789192664929e+27
655,RetII,Burkert,tau,5000,0.05,8.607507563562189e+27
656,RetII,Burkert,tau,5000,0.32,1.0688923550453793e+28
657,RetII,Burkert,tau,5000,0.5,1.201281074878325e+28
658,RetII,Burkert,tau,5000,0.68,1.4089846982860567e+28
659,RetII,Burkert,tau,5000,0.95,2.047031498970274e+28
660,RetII,Burkert,tau,10000,0.05,1.0338526545379473e+28
661,RetII,Burkert,tau,10000,0.32,1.3209484885900078e+28
662,RetII,Burkert,tau,10000,0.5,1.511185875317072e+28
663,RetII,Burkert,tau,10000,0.68,1.7467321390395362e+28
664,RetII,Burkert,tau,10000,0.95,2.4712387263750162e+28
665,RetII,Burkert,tau,50000,0.05,9.9209745416269e+27
666,RetII,Burkert,tau,50000,0.32,1.3043319987431742e+28
667,RetII,Burkert,tau,50000,0.5,1.5038926587862705e+28
668,RetII,Burkert,tau,50000,0.68,1.7450962503686684e+28
669,RetII,Burkert,tau,50000,0.95,2.4861338731555263e+28
670,RetII,Burkert,tau,100000,0.05,7.360558980963584e+27
671,RetII,Burkert,tau,100000,0.32,9.748608469353212e+27
672,RetII,Burkert,tau,100000,0.5,1.1193474071649849e+28
673,RetII,Burkert,tau,100000,0.68,1.3014965713666333e+28
674,RetII,Burkert,tau,100000,0.95,2.020264514685305e+28
