,name,profile,ch,mass,quantile,tau
1321,Wil1,Einasto,mu,200,0.32,2.7826335966557276e+23
1322,Wil1,Einasto,mu,200,0.5,4.542741514832325e+23
1323,Wil1,Einasto,mu,200,0.68,7.016248817273676e+23
1324,Wil1,Einasto,mu,200,0.95,1.4489145792340621e+24
1325,Wil1,Einasto,mu,500,0.05,1.0757120923676197e+23
1326,Wil1,Einasto,mu,500,0.32,5.024324685559743e+23
1327,Wil1,Einasto,mu,500,0.5,8.492215085630312e+23
1328,Wil1,Einasto,mu,500,0.68,1.3176220636558316e+24
1329,Wil1,Einasto,mu,500,0.95,2.5986404263921366e+24
1330,Wil1,Einasto,mu,1000,0.05,1.5524435255358513e+23
1331,Wil1,Einasto,mu,1000,0.32,7.755538892968963e+23
1332,Wil1,Einasto,mu,1000,0.5,1.272163299721895e+24
1333,Wil1,Einasto,mu,1000,0.68,1.9967784819063583e+24
1334,Wil1,Einasto,mu,1000,0.95,4.045830981892459e+24
1335,Wil1,Einasto,mu,5000,0.05,3.0527729386674824e+23
1336,Wil1,Einasto,mu,5000,0.32,1.8422501231936257e+24
1337,Wil1,Einasto,mu,5000,0.5,3.038381978641907e+24
1338,Wil1,Einasto,mu,5000,0.68,4.4605134465319986e+24
1339,Wil1,Einasto,mu,5000,0.95,8.965039067717946e+24
1340,Wil1,Einasto,mu,10000,0.05,3.315097266642615e+23
1341,Wil1,Einasto,mu,10000,0.32,1.839001785697744e+24
1342,Wil1,Einasto,mu,10000,0.5,2.9846168575194613e+24
1343,Wil1,Einasto,mu,10000,0.68,4.3320117282304717e+24
1344,Wil1,Einasto,mu,10000,0.95,8.720549532803498e+24
1345,Wil1,Einasto,mu,50000,0.05,2.006295904114811e+23
1346,Wil1,Einasto,mu,50000,0.32,1.0761186306032868e+24
1347,Wil1,Einasto,mu,50000,0.5,1.7338604088438703e+24
1348,Wil1,Einasto,mu,50000,0.68,2.629377214717312e+24
1349,Wil1,Einasto,mu,50000,0.95,5.716227660800385e+24
1350,Wil1,Einasto,mu,100000,0.05,1.358772873728356e+23
1351,Wil1,Einasto,mu,100000,0.32,7.173099533229065e+23
1352,Wil1,Einasto,mu,100000,0.5,1.1735818941202858e+24
1353,Wil1,Einasto,mu,100000,0.68,1.8132083127095051e+24
1354,Wil1,Einasto,mu,100000,0.95,3.833278605274787e+24
1355,Wil1,Einasto,tau,70,0.05,4.829823403864132e+22
1356,Wil1,Einasto,tau,70,0.32,2.4841885777776172e+23
1357,Wil1,Einasto,tau,70,0.5,4.016952142829778e+23
1358,Wil1,Einasto,tau,70,0.68,6.002542985506978e+23
1359,Wil1,Einasto,tau,70,0.95,1.2446939235825238e+24
1360,Wil1,Einasto,tau,100,0.05,9.930962018811639e+22
1361,Wil1,Einasto,tau,100,0.32,5.260360529522764e+23
1362,Wil1,Einasto,tau,100,0.5,8.174919913433913e+23
1363,Wil1,Einasto,tau,100,0.68,1.2696238886270505e+24
1364,Wil1,Einasto,tau,100,0.95,2.5253225510335093e+24
1365,Wil1,Einasto,tau,200,0.05,2.2511860697270278e+23
1366,Wil1,Einasto,tau,200,0.32,1.3302513741915278e+24
1367,Wil1,Einasto,tau,200,0.5,2.0605662665489371e+24
1368,Wil1,Einasto,tau,200,0.68,3.053252440140466e+24
1369,Wil1,Einasto,tau,200,0.95,6.64429445073798e+24
