,name,profile,ch,mass,quantile,tau
1149,UMi,Einasto,mu,200,0.95,9.022886202283377e+25
1150,UMi,Einasto,mu,500,0.05,2.7815005309396606e+25
1151,UMi,Einasto,mu,500,0.32,5.668597885510387e+25
1152,UMi,Einasto,mu,500,0.5,7.475572012761767e+25
1153,UMi,Einasto,mu,500,0.68,9.658067605232612e+25
1154,UMi,Einasto,mu,500,0.95,1.673053532855982e+26
1155,UMi,Einasto,mu,1000,0.05,5.254462870872714e+25
1156,UMi,Einasto,mu,1000,0.32,9.7926331961812e+25
1157,UMi,Einasto,mu,1000,0.5,1.2923999315380267e+26
1158,UMi,Einasto,mu,1000,0.68,1.6820808239988935e+26
1159,UMi,Einasto,mu,1000,0.95,2.939580743258187e+26
1160,UMi,Einasto,mu,5000,0.05,1.1780681029945604e+26
1161,UMi,Einasto,mu,5000,0.32,2.3371842068663565e+26
1162,UMi,Einasto,mu,5000,0.5,3.121420649759048e+26
1163,UMi,Einasto,mu,5000,0.68,3.9607889307909496e+26
1164,UMi,Einasto,mu,5000,0.95,6.853841821892389e+26
1165,UMi,Einasto,mu,10000,0.05,1.2365336728440161e+26
1166,UMi,Einasto,mu,10000,0.32,2.4515588009368306e+26
1167,UMi,Einasto,mu,10000,0.5,3.288760282651245e+26
1168,UMi,Einasto,mu,10000,0.68,4.188506565949625e+26
1169,UMi,Einasto,mu,10000,0.95,7.379284053536119e+26
1170,UMi,Einasto,mu,50000,0.05,9.143206132829911e+25
1171,UMi,Einasto,mu,50000,0.32,1.787089125098534e+26
1172,UMi,Einasto,mu,50000,0.5,2.330232903456976e+26
1173,UMi,Einasto,mu,50000,0.68,3.0785286331799102e+26
1174,UMi,Einasto,mu,50000,0.95,5.352151127424942e+26
1175,UMi,Einasto,mu,100000,0.05,6.450075297555627e+25
1176,UMi,Einasto,mu,100000,0.32,1.2416077306404775e+26
1177,UMi,Einasto,mu,100000,0.5,1.645683708661168e+26
1178,UMi,Einasto,mu,100000,0.68,2.1394996687095802e+26
1179,UMi,Einasto,mu,100000,0.95,3.734813560645144e+26
1180,UMi,Einasto,tau,70,0.05,1.0333584539115643e+25
1181,UMi,Einasto,tau,70,0.32,1.938646259412113e+25
